time,ACx,ACy,ACz,encoder1,encoder2
1022608,151,-13,244,96932,14789
1022963,45,-36,257,96934,14791
1023102,-70,-41,265,96935,14792
1023372,-27,-36,256,96935,14792
1023681,103,25,311,96937,14794
1023886,62,2,249,96937,14794
1024191,-13,35,307,96952,14796
1024499,-3,-8,259,96952,14796
1024703,63,-21,253,96953,14797
1025011,125,19,234,96953,14797
1025317,-40,0,264,96955,14798
1025627,12,-1,265,96955,14798
1025782,-92,-27,244,96956,14799
1026137,97,20,256,96957,14800
1026446,-6,-25,298,96958,14802
1026507,-43,-11,249,96959,14802
1026609,-63,19,274,96959,14802
1026956,43,-9,269,96960,14802
1027263,79,-1,277,96960,14803
1027468,48,44,273,96962,14804
1027780,12,2,260,96963,14804
1028083,14,19,273,96964,14805
1028287,110,-1,227,96964,14806
1028594,-72,-10,256,97019,14807
1028904,-5,21,226,97021,14807
1029109,103,0,270,97022,14808
1029413,26,-18,235,97023,14808
1029723,-42,18,287,97024,14809
1029926,24,-51,319,97025,14810
1030234,52,-20,256,97025,14812
1030543,-72,18,260,97026,14812
1030851,49,-1,277,97027,14813
1031001,121,13,247,97027,14814
1031359,93,-48,206,97029,14815
1031667,59,17,264,97031,14818
1031872,-90,18,215,97033,14819
1032179,-29,-2,291,97033,14820
1032489,-26,88,238,97035,14822
1032691,110,89,207,97037,14824
1033029,132,-69,228,97038,14826
1033307,87,-70,249,97038,14826
1033451,17,-124,268,97038,14827
1033818,37,22,200,97039,14828
1034125,1,-27,285,97041,14830
1034252,-26,9,275,97042,14830
1034534,1,-71,237,97043,14831
1034842,-16,42,274,97043,14832
1035046,54,18,243,97044,14833
1035353,24,26,252,97072,14833
1035557,-18,15,246,97072,14833
1035960,95,-9,270,97073,14834
1036320,-76,5,254,97075,14835
1036678,76,29,253,97076,14836
1036750,12,-63,244,97076,14836
1037106,159,-35,250,97077,14836
1037251,72,-14,289,97077,14837
1037303,57,15,294,97077,14837
1037608,3,2,257,97078,14838
1037751,5,12,240,97078,14838
1038118,64,-6,269,97079,14839
1038260,59,-22,290,97079,14839
1038527,-30,-1,264,97080,14840
1038835,-16,-20,261,97080,14840
1039047,75,14,235,97081,14841
1039347,60,9,260,97081,14841
1039560,-7,16,259,97082,14842
1039860,36,-9,257,97082,14842
1040370,30,0,258,97082,14843
1040677,36,3,263,97082,14844
1040988,63,2,249,97082,14844
1041204,41,25,254,97083,14845
1041498,15,-1,231,97084,14846
1041719,6,-51,270,97105,14846
1042117,88,-24,288,97107,14849
1042250,62,21,233,97107,14849
1042624,0,0,203,97109,14850
1042848,-110,-1,264,97109,14851
1043136,88,33,226,97111,14859
1043448,48,-19,261,97112,14859
1043676,84,-19,208,97113,14860
1043955,-61,-39,299,97115,14862
1044264,-7,-9,261,97115,14863
1044572,31,65,204,97116,14864
1044729,101,-8,262,97117,14865
1045142,-148,-194,269,97117,14865
1045275,21,2,258,97117,14865
1045595,72,9,238,97191,14865
1045904,34,23,230,97192,14866
1046208,-36,12,264,97193,14867
1046444,-27,-10,313,97193,14868
1046690,20,29,317,97195,14870
1047028,76,6,272,97196,14871
1047271,7,34,209,97197,14873
1047539,-45,-11,309,97199,14874
1047852,72,51,333,97200,14876
1048090,117,-19,302,97203,14934
1048358,45,-10,263,97203,14934
1048413,13,2,235,97203,14935
1048667,20,4,258,97203,14935
1048722,23,11,259,97203,14935
1048850,12,10,260,97203,14935
1049179,-6,-15,268,97237,14935
1049495,45,-36,244,97237,14935
1049662,25,1,258,97237,14935
1049997,69,19,253,97252,14935
1050246,23,-13,286,97253,14937
1050511,-52,-13,265,97254,14938
1050759,-12,-6,250,97254,14938
1051132,104,17,245,97256,14941
1051533,-1,-20,254,97257,14941
1051677,-3,41,282,97257,14942
1052046,26,13,259,97257,14942
1052175,27,-12,255,97257,14942
1052462,30,1,258,97257,14942
1052762,24,-4,261,97257,14942
1053021,14,-3,258,97257,14942
1053175,33,1,259,97257,14942
1053479,28,2,260,97257,14942
1053786,29,1,259,97257,14942
1053925,12,18,240,97257,14942
1054212,19,-8,291,97257,14942
1054502,37,8,258,97435,14942
1054711,34,3,258,97435,14942
1055016,31,4,260,97435,14942
1055331,40,2,258,97435,14942
1055486,27,5,261,97435,14966
1055834,30,-6,260,97473,14966
1056143,29,1,260,97473,14966
1056300,28,1,259,97473,14966
1056653,26,3,258,97473,14966
1056961,28,-8,262,97473,14985
1057167,34,2,261,97473,14985
1057479,28,0,260,97473,14985
1057779,30,1,259,97473,14985
1057984,28,2,258,97473,14985
1058293,27,3,259,97473,14985
1058601,27,3,258,97473,14985
1058908,29,2,260,97473,14985
1059054,28,2,258,97473,14985
1059420,29,1,259,97473,14985
1059701,53,5,258,97473,14985
1059930,25,10,249,97473,14985
1060252,60,16,274,97473,14986
1060544,21,-309,52,97497,14987
1060605,7,-281,51,97497,14987
1060700,30,-267,83,97497,14987
1060738,19,-221,114,97497,14987
1061057,28,-184,189,97497,14987
1061363,-42,56,228,97500,14987
1061567,62,45,273,97513,15003
1061876,-17,8,245,97514,15004
1062284,50,-53,283,97516,15006
1062356,-5,22,251,97517,15007
1062696,33,-9,265,97605,15007
1062899,41,22,254,97618,15007
1063209,29,-9,265,104700,15007
1063518,16,14,249,113627,15007
1063927,-46,11,258,120684,15008
1064333,6,19,261,120686,15010
1064538,27,110,237,120687,15011
1064844,102,1,206,120688,15013
1065059,31,-1,260,120688,15013
1065356,26,2,258,120688,15013
1065768,27,2,260,120688,15013
1066074,27,1,259,120688,15013
1066396,28,2,258,120688,15013
1066708,28,3,260,120688,15013
1066830,27,1,260,120688,15013
1067100,27,1,258,120688,15013
1067512,28,2,259,120688,15013
1067576,27,1,259,120688,15013
1067926,26,2,258,120688,15013
1068083,28,2,259,120688,15013
1068431,26,2,259,120688,15013
1068574,27,2,259,120688,15013
1068941,26,2,259,120688,15013
1069088,27,1,259,120688,15013
1069581,27,3,258,120688,15013
1069888,27,1,259,120688,15013
1070376,27,0,259,120688,15013
1070681,28,0,258,120688,15013
1070898,27,3,259,120688,15013
1071194,28,2,258,120688,15013
1071510,27,2,259,120688,15013
1071726,27,3,259,120688,15013
1072012,27,1,258,120688,15013
1072321,26,1,258,120688,15013
1072384,27,4,260,120688,15013
1072498,27,1,258,120688,15013
1072544,27,2,259,120688,15013
1072848,26,2,259,120688,15013
1073150,28,1,259,120688,15013
1073447,28,2,260,120688,15013
1073599,28,2,261,120688,15013
1073960,26,2,258,120688,15013
1074284,26,2,258,120688,15013
1074432,28,1,260,120688,15013
1074778,27,3,259,120688,15013
1075085,28,1,260,120688,15013
1075249,26,1,259,120688,15013
1075598,27,2,259,120688,15013
1075912,28,1,260,120688,15013
1076234,27,2,258,120688,15013
1076349,27,2,258,120688,15013
1076711,28,1,258,120688,15013
1076964,28,1,259,120688,15013
1077244,28,1,259,120688,15013
1077559,27,1,259,120688,15013
1077787,28,1,259,120688,15013
1078055,28,1,259,120688,15013
1078469,28,1,260,120688,15013
1078548,27,1,258,120688,15013
1078893,28,2,259,120688,15013
1079189,27,3,259,120688,15013
1079489,26,1,259,120688,15013
1079740,28,1,259,120688,15013
1080001,27,1,258,120688,15013
1080319,28,1,258,120688,15013
1080487,26,2,260,120688,15013
1080819,27,2,260,120688,15013
1081070,27,2,259,120688,15013
1081335,26,2,259,120688,15013
1081639,28,1,260,120688,15013
1081791,26,2,259,120688,15013
1082067,28,2,260,120688,15013
1082357,28,1,260,120688,15013
1082612,28,2,258,120688,15013
1082872,27,2,259,120688,15013
1083125,27,1,259,120688,15013
1083285,27,2,259,120688,15013
1083595,28,2,259,120688,15013
1083897,27,1,258,120688,15013
1083959,26,2,259,120688,15013
1084023,26,0,259,120688,15013
1084305,28,1,259,120688,15013
1084610,35,-16,268,120688,15013
1084773,41,-37,231,120689,15014
1085121,59,86,232,120690,15015
1085273,-55,5,252,120691,15016
1085632,21,31,267,120692,15018
1085773,121,32,283,120694,15019
1086144,56,30,225,120694,15020
1086287,49,-90,285,120695,15021
1086656,-102,-2,241,120696,15022
1086822,91,68,299,120697,15023
1087169,105,32,299,120698,15024
1087482,-271,5,265,120702,15027
1087680,38,-35,221,120703,15028
1087923,39,23,257,120756,15029
1088306,96,6,251,120756,15031
1088578,118,-31,270,120764,15033
1088810,-15,-3,269,120765,15034
1089113,-18,4,267,120784,15035
1089319,15,-80,303,120784,15036
1089735,35,-3,255,120786,15043
1089856,58,-1,262,120786,15043
1090240,23,17,264,120792,15044
1090398,85,-32,236,120792,15044
1090752,24,-2,266,120794,15046
1091060,-138,-24,264,120795,15047
1091268,39,2,201,120796,15048
1091581,38,12,276,120797,15050
1091773,46,3,257,120841,15050
1092186,113,24,291,120844,15053
1092328,52,39,243,120845,15054
1092698,19,11,325,120847,15056
1093015,-85,-3,269,120849,15057
1093148,52,-134,308,120849,15057
1093517,174,-12,248,120851,15060
1093580,142,6,269,120851,15060
1093700,94,-29,194,120852,15061
1094030,-102,-8,272,120854,15062
1094336,71,26,172,120856,15065
1094643,85,-17,220,120857,15065
1094848,-5,-1,265,120858,15066
1095156,42,1,263,120865,15066
1095468,1,75,227,120866,15067
1095681,6,-6,259,120866,15068
1095974,-65,-5,324,120867,15069
1096283,105,42,250,120868,15071
1096487,65,0,258,120928,15071
1096734,53,-46,257,120968,15072
1096999,16,-23,234,120969,15074
1097409,16,-6,242,121009,15074
1097497,23,-11,262,121009,15074
1097818,113,6,257,121011,15075
1098127,66,-4,312,121070,15076
1098272,-5,-14,251,121078,15077
1098637,-32,7,286,121110,15077
1098775,87,22,275,121111,15078
1099149,42,8,276,121121,15080
1099273,19,-12,255,121121,15080
1099563,-71,-3,290,121135,15081
1099869,56,-3,282,121148,15082
1100077,33,34,259,121148,15082
1100378,113,23,245,121148,15082
1100522,23,14,279,121149,15083
1100890,19,-1,249,121150,15083
1101022,-27,8,262,121150,15084
1101299,90,17,223,121152,15085
1101610,77,41,249,121153,15086
1101783,-19,-3,247,121154,15087
1102123,-72,-37,279,121155,15088
1102428,99,89,264,121172,15089
1102479,91,39,263,121172,15090
1102599,98,9,250,121405,15090
1102937,5,4,266,121407,15091
1103246,31,11,283,121453,15092
1103470,22,-64,241,121453,15092
1103771,42,-10,256,121453,15092
1104065,19,-5,251,121453,15092
1104289,-19,-6,293,121454,15092
1104576,53,-3,277,121457,15093
1104884,12,7,258,121458,15094
1105190,50,48,234,121458,15094
1105420,16,36,272,121459,15095
1105709,-49,1,261,121460,15096
1106015,34,-3,263,121675,15096
1106173,4,3,263,121682,15096
1106626,14,6,263,121792,15096
1106724,16,3,259,121792,15096
1107035,-12,8,264,121792,15096
1107342,30,-1,258,121792,15096
1107649,29,6,257,121792,15096
1107885,23,4,259,121792,15096
1108160,56,-4,258,121792,15096
1108468,11,0,259,121792,15109
1108712,31,5,261,121792,15109
1108979,23,2,259,121792,15110
1109290,47,2,269,121792,15111
1109530,12,9,259,121818,15111
1109798,44,4,258,121818,15111
1110107,28,2,258,121818,15111
1110418,24,4,257,122702,15111
1110572,23,5,259,123419,15111
1110929,37,7,257,123419,15111
1111232,31,4,258,123419,15111
1111482,35,-5,258,123419,15112
1111757,32,-1,261,123419,15112
1111997,84,-21,231,123419,15112
1112258,34,-14,261,123419,15113
1112693,33,-12,300,123421,15115
1113092,-1,-6,260,123616,15116
1113227,58,-5,260,123617,15117
1113591,51,-32,256,123618,15118
1113646,36,-8,251,123618,15118
1113721,19,6,264,123618,15118
1113999,32,59,243,123618,15119
1114306,77,44,263,123663,15120
1114471,11,47,266,123663,15120
1114817,28,-50,257,123663,15121
1114971,1,5,264,123663,15121
1115328,-24,-3,272,123708,15122
1115471,37,17,268,123708,15122
1115841,13,27,255,123708,15122
1115971,1,13,261,123708,15122
1116254,52,56,261,123708,15122
1116566,30,5,257,123708,15122
1116744,-3,25,255,123708,15122
1117069,34,2,255,123712,15123
1117221,27,1,260,123712,15123
1117581,25,18,269,123712,15123
1117788,16,104,203,123712,15124
1118093,14,32,255,123712,15212
1118401,16,0,265,123712,15333
1118707,2,21,256,123712,15333
1118847,28,8,253,123712,15333
1119220,65,-14,256,123867,15333
1119425,16,64,234,123867,15334
1119735,26,14,329,124214,15335
1120040,-28,64,287,124414,15337
1120255,-1,47,254,124414,15337
1120564,-37,-7,272,124415,15338
1120858,-28,-17,250,124416,15340
1121272,117,-43,296,124418,15342
1121677,-3,-19,248,124418,15344
1121846,-51,50,249,124418,15344
1122189,44,6,286,124419,15345
1122496,4,86,238,124466,15346
1122701,8,13,276,124466,15347
1123009,128,-14,244,124515,15347
1123315,25,12,260,124661,15347
1123383,46,-10,255,124661,15347
1123497,80,22,211,124661,15347
1123549,69,42,267,124677,15347
1123828,79,35,249,124678,15348
1124135,-70,23,324,124681,15351
1124447,23,-142,288,124682,15352
1124603,94,94,231,124682,15352
1124955,-42,69,301,124682,15353
1125261,75,-52,232,124684,15355
1125466,141,43,275,124685,15356
1125781,72,34,207,124688,15357
1126089,-141,-49,334,124690,15359
1126248,-66,1,297,124690,15359
1126593,35,-9,278,124692,15361
1126795,110,39,254,124730,15362
1127106,22,-18,247,124730,15363
1127412,13,20,207,124730,15364
1127617,75,4,263,124730,15364
1127929,-67,-66,252,124730,15391
1128231,29,3,259,124730,15391
1128436,21,3,258,124730,15391
1128744,-40,14,263,124730,15392
1128950,15,13,250,124731,15392
1129256,40,-8,261,124731,15393
1129461,15,-3,271,124731,15393
1129865,-9,-17,237,124748,15393
1130279,-27,-33,263,124748,15394
1130420,83,-26,321,124748,15394
1130794,37,46,221,124750,15396
1130920,33,-20,249,124751,15396
1131200,20,-36,221,124752,15398
1131519,-16,-17,261,124754,15399
1131678,7,37,238,124754,15399
1132020,21,20,252,124793,15399
1132170,44,38,311,124793,15400
1132531,143,-99,257,124795,15402
1132670,50,55,212,124795,15402
1132730,23,-34,270,124795,15409
1132954,28,-39,282,124795,15409
1133330,17,11,266,124795,15409
1133426,41,-47,258,124795,15409
1133761,46,34,260,124795,15410
1134074,61,-8,248,124795,15410
1134301,25,9,251,124795,15410
1134580,57,1,256,124795,15410
1134895,-39,8,268,124795,15413
1135113,64,-20,237,124796,15414
1135399,30,14,261,124797,15415
1135704,34,59,244,124797,15415
1136017,36,-28,263,124797,15415
1136177,-8,7,253,124797,15415
1136526,77,-102,235,124798,15415
1136762,16,18,188,124799,15417
1137039,-8,56,241,124802,15418
1137346,-13,96,252,124803,15420
1137652,-79,37,215,124803,15421
1137887,80,-89,264,124805,15423
1138268,36,-5,262,124806,15424
1138373,49,0,220,124806,15424
1138676,37,-10,271,124806,15424
1139093,23,-12,257,124806,15438
1139202,25,1,258,124806,15438
1139495,36,-6,277,124806,15438
1139802,35,-5,266,124806,15439
1140109,24,12,264,124806,15439
1140365,107,17,263,124806,15439
1140623,25,5,260,124806,15439
1140928,21,4,260,124806,15439
1141236,-13,-60,269,124806,15439
1141482,-41,78,231,124806,15439
1141748,153,5,251,124807,15440
1142063,41,-23,257,124808,15441
1142123,22,-20,275,124808,15443
1142219,2,50,232,124808,15443
1142272,23,-18,245,124808,15443
1142567,28,34,297,124809,15444
1142818,22,29,220,124810,15446
1143079,-86,-9,273,124812,15448
1143411,27,15,231,124813,15449
1143544,107,7,229,124813,15450
1143898,-60,10,250,124815,15451
1144154,126,41,250,124817,15453
1144412,121,-9,272,124817,15453
1144573,52,-26,196,124819,15454
1144929,35,47,208,124821,15457
1145080,19,30,218,124821,15457
1145434,58,1,272,124822,15458
1145573,7,13,290,124822,15458
1145948,-17,8,276,124824,15459
1146072,-58,50,192,124825,15460
1146356,84,-78,249,124828,15462
1146666,6,37,229,124828,15463
1146819,82,-5,251,124828,15463
1147188,-31,26,253,124828,15463
1147321,34,15,287,124829,15463
1147699,11,22,292,124829,15463
1147819,37,-30,230,124829,15464
1148098,17,11,263,124829,15464
1148496,34,86,199,124829,15464
1148569,-6,70,217,124829,15464
1148917,112,-7,167,124830,15464
1149121,45,72,341,124830,15464
1149431,22,36,238,124831,15464
1149735,32,90,236,124831,15465
1149937,18,-61,333,124835,15465
1150250,-7,11,252,124835,15466
1150554,132,17,242,124837,15467
1150862,59,-9,262,124837,15467
1151019,21,7,286,124838,15467
1151082,26,-52,236,124838,15467
1151374,13,-21,287,124838,15468
1151439,8,6,264,124838,15468
1151569,14,5,257,124838,15468
1151843,60,9,284,124838,15468
1152192,39,45,247,124839,15469
1152500,-8,-8,266,124840,15469
1152707,-6,30,258,124840,15470
1153016,53,17,227,124842,15471
1153326,21,-4,262,124842,15472
1153524,57,-4,270,124843,15472
1153841,4,19,242,124844,15473
1154148,25,-5,259,124845,15474
1154343,3,4,261,124845,15474
1154652,-10,38,285,124846,15475
1154958,79,47,259,124848,15477
1155277,70,6,263,124848,15479
1155419,99,-70,239,124849,15480
1155778,102,50,244,124850,15481
1156086,-8,56,232,124852,15484
1156396,-25,18,253,124855,15486
1156518,-14,60,231,124855,15486
1156793,-58,-5,254,124856,15489
1157117,-99,29,211,124858,15494
1157424,36,-58,248,124860,15497
1157728,29,1,260,124860,15498
1157946,12,36,253,124860,15498
1158250,28,83,179,124860,15498
1158541,-20,-19,259,124860,15498
1158749,-255,-166,511,124873,15498
1159054,93,-63,354,124874,15499
1159361,-1,-39,294,124875,15501
1159494,23,24,306,124876,15501
1159878,-125,19,250,124877,15503
1160021,-136,-12,273,124877,15503
1160385,44,21,205,124880,15507
1160525,169,80,247,124881,15508
1160568,7,-82,302,124881,15508
1160799,33,1,255,124881,15509
1160854,31,-7,260,124881,15509
1161107,104,86,183,124881,15509
1161312,5,-28,262,124882,15510
1161614,-12,-43,255,124883,15511
1161849,-21,7,278,124884,15512
1162229,34,-7,253,124884,15512
1162639,28,4,259,124884,15512
1162768,-29,23,265,124884,15512
1163048,-25,-38,234,124885,15513
1163355,64,68,266,124886,15514
1163572,64,-38,242,124887,15634
1163969,28,-12,265,124887,15691
1164382,64,13,222,124887,15692
1164547,81,46,274,124888,15693
1164901,-20,66,247,124891,15695
1165205,-9,5,264,124891,15696
1165422,4,-12,207,124891,15697
1165714,-3,13,272,124892,15698
1166017,84,-2,272,124894,15700
1166245,97,-5,243,124894,15701
1166529,-23,28,144,124896,15702
1166796,-42,2,256,124898,15704
1167050,-64,-16,239,124898,15704
1167349,30,95,260,124900,15706
1167655,61,-5,247,124902,15708
1167963,37,20,244,124902,15708
1168278,46,-34,269,124902,15708
1168396,44,-27,236,124902,15708
1168803,12,8,265,124902,15708
1168943,39,4,259,124902,15708
1169298,9,22,247,124926,15709
1169608,55,18,244,124926,15709
1169920,30,-1,260,124926,15709
1170060,26,6,259,124926,15709
1170420,25,-2,262,124926,15709
1170486,29,16,261,124926,15709
1170598,21,4,258,124926,15709
1170661,-19,5,261,124926,15712
1170932,9,-11,247,124926,15712
1171249,14,0,263,124927,15713
1171500,9,-3,261,124927,15713
1171751,47,-22,259,124930,15713
1172058,-1,-1,338,124931,15714
1172467,24,3,260,124931,15836
1172878,50,-13,254,124931,15837
1173290,22,67,254,124931,15837
1173594,69,148,268,124941,15837
1173901,59,21,260,124941,15838
1174209,4,9,225,124942,15838
1174342,22,38,241,124950,15839
1174743,51,39,271,124952,15840
1174899,14,13,272,124953,15841
1175234,-8,-19,257,124954,15842
1175394,30,19,257,124954,15842
1175746,-35,4,267,124961,15843
1175892,9,60,236,124962,15843
1176258,32,52,228,124964,15845
1176395,47,34,253,124964,15846
1176667,55,-30,231,124965,15847
1176892,22,3,258,124965,15847
1177179,23,76,241,124965,15847
1177490,36,-24,251,124965,15847
1177643,75,2,244,124965,15849
1177998,25,-30,293,124965,15849
1178203,24,-2,262,124965,15850
1178511,22,1,257,124965,15850
1178715,34,17,261,124965,15850
1179028,27,3,261,124965,15887
1179180,27,4,264,124965,15887
1179534,21,6,260,124965,15887
1179667,26,15,255,124965,15887
1179946,17,4,259,124965,15887
1180264,19,-1,256,124965,15887
1180564,40,15,271,124965,15887
1180631,31,4,258,124965,15887
1180702,25,0,257,124965,15887
1180748,14,0,261,124965,15887
1181070,16,5,262,124965,15887
1181274,50,-7,269,124965,15887
1181582,26,10,257,124965,15887
1181795,57,-23,250,124965,15887
1182094,65,-61,220,124965,15887
1182487,37,-22,245,124966,15888
1182616,47,28,232,124966,15888
1182913,42,-12,244,124967,15889
1183221,77,-34,288,124969,15891
1183538,0,1,242,124970,15892
1183836,15,-3,249,124970,15892
1184040,52,58,257,124970,15892
1184345,-10,55,261,124970,15893
1184654,2,39,217,125066,15893
1184859,72,-5,258,125066,15894
1185168,-41,-7,261,125066,15894
1185474,54,72,235,125068,15895
1185678,35,1,234,125068,15896
1185987,10,44,232,125068,15896
1186295,29,0,253,125068,15896
