time,ACx,ACy,ACz,encoder1,encoder2
77389,49,3,258,0,418
77703,43,2,252,0,1299
78010,34,8,252,0,1622
78318,22,3,253,0,2537
78557,18,3,256,0,2537
78823,27,2,256,0,2537
79130,28,0,257,0,2537
79383,28,1,257,0,2537
79643,27,1,255,0,2537
79952,29,0,256,0,2537
80256,53,-24,249,0,2537
80412,27,0,255,0,2537
80770,31,4,247,0,2548
80972,43,1,257,0,2548
81282,33,0,255,0,2548
81586,26,0,255,0,2548
81794,31,0,256,0,2548
82102,29,0,255,0,2548
82262,34,10,241,0,2548
82611,167,-215,350,0,2548
82763,176,-77,154,0,2548
83125,-34,-12,209,0,2548
83275,-59,-26,247,0,2548
83635,2,-65,226,0,2548
83762,3,19,248,0,2548
84012,0,-9,270,0,2549
84352,191,-71,-178,0,2573
84557,126,-37,-213,0,2577
84960,20,28,-66,0,2592
85377,-10,3,-260,0,2614
85512,-46,51,-239,0,2614
85786,-88,78,-203,0,2614
86093,-82,117,-212,0,2614
86297,-94,99,-207,0,2614
86605,-110,62,-216,0,2614
86922,-153,40,-169,0,2646
87184,-131,96,-174,0,2667
87362,-103,168,-201,0,2677
87733,-126,-3,-261,0,2678
87936,-119,-42,-198,0,2678
88245,-136,-45,-203,0,2678
88552,-134,-32,-204,0,2678
88859,-133,-32,-205,0,2678
89011,-129,-23,-199,0,2678
89370,-125,-47,-200,0,2678
89677,-93,-35,-220,0,2691
89883,-109,-32,-218,0,2692
90191,-111,-27,-220,0,2694
90496,-97,-17,-217,0,2697
90700,-85,-42,-244,0,2699
90937,-137,46,-199,0,2702
91331,-103,-3,-253,0,2715
91535,-99,4,-221,0,2716
91827,-143,8,-214,0,2717
92138,-120,-109,16,0,2717
92339,-206,89,152,0,2717
92647,-178,31,122,0,2717
92959,-231,21,133,0,2717
93159,-149,-129,227,0,2719
93474,58,-69,223,0,2719
93784,162,-64,177,0,2719
94085,207,-47,154,0,2719
94284,218,26,45,0,2719
94592,227,-40,-27,0,2719
94901,197,-113,-72,0,2719
95106,81,-100,-245,0,2719
95413,8,-19,-197,0,2719
95718,-18,-15,-258,0,2719
95886,-22,-7,-252,0,2719
96231,-22,11,-248,0,2719
96447,-14,34,-250,0,2719
96743,20,82,-222,0,2719
97051,46,32,-254,0,2719
97187,17,52,-219,0,2719
97461,19,47,-223,0,2719
97778,17,36,-248,0,2719
97984,8,23,-234,0,2719
98278,11,44,-244,0,2719
98487,-4,12,-243,0,2719
98791,52,11,-276,0,2719
98936,37,58,-228,0,2719
99311,76,93,-217,0,2719
99449,70,70,-243,0,2719
99715,69,93,-221,0,2719
100020,67,96,-238,11,2719
100232,114,92,-198,11,2719
100533,69,82,-202,11,2719
100746,70,100,-225,11,2719
100951,105,87,-221,11,2719
101257,99,81,-174,11,2719
101556,-83,194,-219,11,2719
101691,69,79,-225,13,2719
101965,37,111,-240,14,2719
102272,68,75,-229,14,2719
102580,69,28,-238,15,2719
102807,132,33,-219,15,2719
102863,141,40,-193,15,2719
103122,96,28,-223,17,2719
103183,124,5,-254,17,2719
103313,128,6,-232,17,2719
103373,129,1,-239,17,2719
103698,-34,114,-207,17,2719
103753,-15,144,-177,17,2719
103860,-37,149,-186,17,2719
104184,43,143,-211,17,2719
104539,8,132,-210,17,2719
104696,48,141,-201,17,2719
105037,27,115,-208,40,2719
105344,-11,115,-211,44,2719
105574,-112,14,-198,44,2719
105876,-199,-69,-172,44,2725
106174,-104,36,-233,44,2726
106396,-121,139,-161,44,2726
106676,-155,101,-157,44,2726
106984,-161,122,-150,44,2726
107219,-150,94,-147,44,2726
107496,-174,93,-124,44,2726
107802,-200,17,-21,44,2726
108041,-202,-13,-101,44,2727
108315,-220,-22,-155,44,2727
108634,-179,-69,-155,44,2727
108927,-144,-58,-228,44,2763
109173,-134,-53,-217,44,2763
109423,-113,-12,-216,44,2763
109897,-101,101,-197,44,2763
110260,-68,84,-215,44,2763
110506,-126,86,-176,44,2778
110771,-112,89,-202,44,2778
111022,-117,97,-202,44,2778
111284,-173,101,-178,44,2781
111591,-115,133,-142,44,2893
111898,-140,129,-111,44,2893
112150,-155,88,-182,44,2893
112410,-137,80,-194,44,2893
112664,-104,98,-198,44,2893
112923,-105,89,-185,44,2893
113231,-133,75,-202,44,2893
113360,-125,43,-206,44,2893
113639,-159,34,-184,44,2893
113947,-164,65,-200,44,2893
114152,-159,54,-139,257,2893
114473,-159,23,-164,304,2893
114624,-156,43,-173,304,2893
114971,-148,62,-177,304,2893
115113,-154,27,-189,304,2893
