time,ACx,ACy,ACz,encoder1,encoder2
34.5,-22,5,242,9,10
34.6,-22,6,241,9,10
34.7,-23,7,242,9,10
34.8,-21,5,241,9,10
34.9,-22,6,240,9,10
35,-22,6,241,9,10
35.1,-22,5,241,9,10
35.2,-22,6,240,9,10
35.3,-23,5,240,9,10
35.4,-22,7,240,9,10
35.5,-22,6,241,9,10
35.6,-23,6,240,9,10
35.7,-22,5,240,9,10
35.8,-23,5,241,9,10
35.9,-22,5,241,9,10
36,-23,6,241,9,10
36.1,-22,6,240,9,10
36.2,-22,6,241,9,10
36.3,-21,6,240,9,10
36.4,-21,5,241,9,10
36.5,-21,6,241,9,10
36.6,-24,6,240,9,10
36.7,-22,6,242,9,10
36.8,-22,4,241,9,10
36.9,-23,6,241,9,10
37,-23,6,240,9,10
37.1,-21,5,241,9,10
37.2,-21,5,240,9,10
37.3,-21,5,241,9,10
37.4,-23,6,241,9,10
37.5,-22,5,241,9,10
37.6,-21,4,240,9,10
37.7,-23,7,240,9,10
37.8,-21,6,241,9,10
37.9,-23,6,241,9,10
38,-22,6,241,9,10
38.1,-22,6,240,9,10
38.2,-22,6,240,9,10
38.3,-22,5,241,9,10
38.4,-23,6,240,9,10
38.5,-22,6,240,9,10
38.6,-21,7,241,9,10
38.7,-22,5,241,9,10
38.8,-22,6,241,9,10
38.9,-21,5,242,9,10
39,-20,5,242,9,10
39.1,-22,5,242,9,10
39.2,-22,6,242,9,10
39.3,-22,6,242,9,10
39.4,-22,6,241,9,10
39.5,-22,6,241,9,10
39.6,-22,5,242,9,10
39.7,-21,5,240,9,10
39.8,-23,6,241,9,10
39.9,-21,6,241,9,10
40,-22,6,240,9,10
40.1,-22,6,241,9,10
40.2,-22,5,239,9,10
40.3,-23,5,240,9,10
40.4,-22,5,241,9,10
40.5,-23,6,241,9,10
40.6,-23,5,241,9,10
40.7,-22,6,241,9,10
40.8,-22,6,242,9,10
40.9,-22,4,242,9,10
41,-22,5,241,9,10
41.1,-23,6,241,9,10
41.2,-22,6,242,9,10
41.3,-23,6,241,9,10
41.4,-23,6,240,9,10
41.5,-23,6,241,9,10
41.6,-23,5,240,9,10
41.7,-22,6,242,9,10
41.8,-22,6,242,9,10
41.9,-22,5,242,9,10
42,-21,5,243,9,10
42.1,-22,4,241,9,10
42.2,-20,3,243,9,10
42.3,-20,5,242,9,10
42.4,-23,5,244,9,10
42.5,-20,5,241,9,10
42.6,-22,5,242,9,10
42.7,-21,5,243,9,10
42.8,-24,6,240,9,10
42.9,-21,7,238,9,10
43,-18,41,248,9,10
43.1,-15,22,245,9,10
43.2,-16,13,240,9,10
43.3,-27,17,240,9,10
43.4,-27,11,241,9,10
43.5,-25,5,241,9,10
43.6,-19,-3,242,9,10
43.7,-17,6,243,9,10
43.8,-20,-5,239,9,10
43.9,-19,1,241,10,11
44,-17,7,240,10,11
44.1,-18,-1,234,10,11
44.2,-13,-1,236,10,11
44.3,-17,-5,237,10,11
44.4,-6,7,241,10,11
44.5,-16,-2,238,10,11
44.6,-19,14,248,10,11
44.7,-7,13,237,10,11
44.8,-22,13,257,10,11
44.9,-10,1,251,11,12
45,-14,-9,235,11,12
45.1,-21,2,232,11,12
45.2,-13,1,248,11,12
45.3,-21,-18,241,11,12
45.4,-20,-40,238,11,12
45.5,-24,-55,258,11,12
45.6,-25,-84,193,11,12
45.7,-30,-34,204,12,13
45.8,-81,16,310,12,13
45.9,-56,84,256,12,13
46,-13,72,254,13,14
46.1,-8,87,246,13,14
46.2,-23,11,258,13,14
46.3,-23,46,239,13,14
46.4,-13,38,252,13,14
46.5,-21,56,233,14,15
46.6,5,-74,247,14,15
46.7,-24,-127,208,14,15
46.8,-17,-21,227,14,15
46.9,-31,-38,225,14,15
47,-58,-36,299,14,15
47.1,-10,-51,256,14,15
47.2,9,3,219,14,15
47.3,12,174,204,14,15
47.4,-14,161,245,14,15
47.5,-38,40,235,14,15
47.6,89,-52,511,14,15
47.7,32,-7,257,15,16
47.8,-14,-15,234,15,16
47.9,-17,-4,238,15,16
48,-19,-7,237,15,16
48.1,-23,-8,238,15,16
48.2,-25,-2,246,15,16
48.3,-22,-1,242,15,16
48.4,-21,-2,240,15,16
48.5,-18,-2,243,15,16
48.6,-23,-2,239,15,16
48.7,-19,1,240,15,16
48.8,31,90,187,15,16
48.9,-34,7,250,15,16
49,36,15,211,15,16
49.1,-26,-11,237,15,16
49.2,-14,-73,243,15,16
49.3,-23,-60,253,15,16
49.4,-31,-13,239,15,16
49.5,-16,27,236,16,17
49.6,-1,40,246,16,17
49.7,-20,89,245,16,17
49.8,-18,98,244,16,17
49.9,0,82,233,16,17
50,-28,4,245,16,17
50.1,-34,-114,237,17,19
50.2,-44,-84,244,17,19
50.3,-24,-24,241,17,19
50.4,-25,-48,241,17,19
50.5,-15,-7,236,17,19
50.6,-29,38,254,17,19
50.7,-193,143,234,17,19
50.8,0,-14,262,17,19
50.9,-25,12,255,17,19
51,-17,7,245,17,19
51.1,6,-24,247,18,20
51.2,2,15,205,18,20
51.3,29,2,169,18,20
51.4,0,-1,266,18,20
51.5,40,4,187,18,20
51.6,-59,0,327,18,20
51.7,-17,2,241,18,20
51.8,-26,1,244,18,20
51.9,-25,-2,244,18,20
52,-19,-2,239,18,20
52.1,-21,-3,242,18,20
52.2,-36,146,349,18,20
52.3,-4,-48,244,18,20
52.4,-16,-81,233,18,20
52.5,-10,-9,252,18,20
52.6,2,178,236,19,21
52.7,-23,131,242,19,21
52.8,-4,94,225,20,22
52.9,-41,-68,136,20,22
53,-15,-64,229,20,22
53.1,-33,-166,231,20,22
53.2,-9,23,262,21,23
53.3,-12,82,266,21,23
53.4,-113,97,322,21,23
53.5,17,110,212,22,24
53.6,-7,106,178,22,24
53.7,1,120,198,22,24
53.8,-31,210,209,22,24
53.9,-23,201,148,22,24
54,11,215,115,22,24
54.1,23,215,129,22,24
54.2,23,212,148,22,24
54.3,5,215,157,22,24
54.4,10,216,143,22,24
54.5,20,213,143,22,24
54.6,5,222,109,22,24
54.7,-18,212,111,22,24
54.8,16,193,155,22,24
54.9,-29,84,210,22,24
55,-1,45,219,22,24
55.1,-41,-41,55,23,25
55.2,18,25,202,23,25
55.3,-16,0,245,23,25
55.4,7,-4,242,23,25
55.5,-24,2,240,23,25
55.6,-19,-1,241,23,25
55.7,-24,0,242,23,25
55.8,-21,1,241,23,25
55.9,-22,2,240,23,25
56,-21,2,240,23,25
56.1,-24,2,241,23,25
56.2,-21,2,240,23,25
56.3,-23,2,240,23,25
56.4,-21,2,240,23,25
56.5,-26,3,237,23,25
56.6,-24,1,239,23,25
56.7,-23,2,241,23,25
56.8,-21,2,241,23,25
56.9,-21,2,241,23,25
57,-22,2,241,23,25
57.1,-21,2,241,23,25
57.2,-23,2,241,23,25
57.3,-21,2,242,23,25
57.4,-21,2,241,23,25
57.5,-22,2,241,23,25
57.6,-21,1,240,23,25
57.7,-21,1,240,23,25
57.8,-21,2,241,23,25
57.9,-22,2,240,23,25
58,-21,2,240,23,25
58.1,-22,1,240,23,25
58.2,-21,2,240,23,25
58.3,-21,2,241,23,25
58.4,-22,2,242,23,25
58.5,-21,2,241,23,25
58.6,-21,1,240,23,25
58.7,-22,1,241,23,25
58.8,-21,2,241,23,25
58.9,-21,2,240,23,25
59,-22,2,242,23,25
59.1,-21,2,241,23,25
59.2,-21,2,242,23,25
59.3,-21,1,241,23,25
59.4,-22,2,241,23,25
59.5,-22,2,241,23,25
59.6,-21,2,240,23,25
59.7,-21,1,240,23,25
59.8,-22,2,241,23,25
59.9,-21,2,239,23,25
60,-22,2,242,23,25
60.1,-22,2,240,23,25
60.2,-22,1,241,23,25
60.3,-21,2,240,23,25
60.4,-22,3,241,23,25
60.5,-22,3,240,23,25
60.6,-22,2,241,23,25
60.7,-23,3,241,23,25
60.8,-21,2,242,23,25
60.9,-22,2,241,23,25
61,-21,2,241,23,25
61.1,-22,1,241,23,25
61.2,-22,2,241,23,25
61.3,-21,2,241,23,25
61.4,-21,2,241,23,25
61.5,-21,1,240,23,25
61.6,-22,2,240,23,25
61.7,-21,2,240,23,25
61.8,-21,2,240,23,25
61.9,-22,2,241,23,25
62,-22,2,241,23,25
62.1,-20,1,240,23,25
62.2,-22,1,242,23,25
62.3,-21,3,242,23,25
62.4,-22,2,241,23,25
62.5,-22,2,241,23,25
62.6,-21,2,240,23,25
62.7,-23,2,240,23,25
62.8,-22,2,241,23,25
62.9,-21,2,240,23,25
63,-22,2,241,23,25
63.1,-21,2,241,23,25
63.2,-22,2,241,23,25
63.3,-21,1,242,23,25
63.4,-22,2,241,23,25
63.5,-21,2,241,23,25
63.6,-22,2,239,23,25
63.7,-21,2,241,23,25
63.8,-22,2,241,23,25
63.9,-21,2,240,23,25
64,-21,2,239,23,25
64.1,-20,2,241,23,25
64.2,-22,2,241,23,25
64.3,-22,2,241,23,30
64.4,-21,3,240,23,30
64.5,-22,2,241,23,30
64.6,-22,2,242,23,30
64.7,-23,2,242,23,30
64.8,-22,2,242,23,30
64.9,-22,2,240,23,30
65,-21,1,241,23,30
65.1,-22,2,240,23,30
65.2,-21,1,241,23,30
65.3,-21,1,241,23,30
65.4,-22,2,241,23,30
65.5,-21,2,242,23,30
65.6,-22,2,240,23,30
65.7,-22,2,241,23,30
65.8,-22,2,240,23,30
65.9,-21,2,241,23,30
66,-22,2,240,23,30
66.1,-22,2,242,23,30
66.2,-22,3,242,23,30
66.3,-21,1,241,23,30
66.4,-21,1,241,23,30
66.5,-21,2,241,23,30
66.6,-21,2,241,23,30
66.7,-21,1,240,23,30
66.8,-21,2,240,23,30
66.9,-22,1,241,23,30
67,-21,2,241,23,30
67.1,-22,2,240,23,30
67.2,-21,1,241,23,30
67.3,-21,2,241,23,30
67.4,-22,2,240,23,30
67.5,-22,2,240,23,30
67.6,-21,2,241,23,30
67.7,-20,2,241,23,30
67.8,-22,2,242,23,30
67.9,-20,2,242,23,30
68,-22,3,239,23,30
68.1,-21,3,240,23,30
68.2,-20,2,240,23,30
68.3,-22,2,241,23,30
68.4,-21,2,240,23,30
68.5,-22,2,241,23,30
68.6,-21,3,241,23,30
68.7,-22,2,242,23,30
68.8,-22,2,240,23,30
68.9,-22,3,241,23,30
69,-22,2,240,23,30
69.1,-21,1,241,23,30
69.2,-22,1,241,23,30
69.3,-22,3,241,23,30
69.4,-21,2,240,23,30
69.5,-22,2,241,23,30
69.6,-22,2,241,23,30
69.7,-22,2,241,23,30
69.8,-20,1,241,23,30
69.9,-21,2,241,23,30
70,-22,1,242,23,30
70.1,-22,2,241,23,30
70.2,-22,1,242,23,30
70.3,-21,2,241,23,30
70.4,-22,2,241,23,30
70.5,-22,2,240,23,30
70.6,-22,2,241,23,30
70.7,-21,2,241,23,30
70.8,-22,1,241,23,30
70.9,-21,2,240,23,30
71,-21,2,240,23,30
71.1,-23,1,240,23,30
71.2,-21,1,240,23,30
71.3,-21,2,242,23,30
71.4,-22,1,241,23,30
71.5,-21,2,241,23,30
71.6,-21,2,241,23,30
71.7,-22,2,241,23,30
71.8,-22,3,241,23,30
71.9,-21,2,240,23,30
72,-22,1,241,23,30
72.1,-22,2,240,23,30
72.2,-22,2,241,23,30
72.3,-21,2,241,23,30
72.4,-21,1,241,23,30
72.5,-21,1,240,23,30
72.6,-22,2,241,23,30
72.7,-22,1,240,23,30
72.8,-21,1,241,23,30
72.9,-22,2,240,23,30
73,-20,2,241,23,30
73.1,-21,1,241,23,30
73.2,-22,2,242,23,30
73.3,-21,3,241,23,30
73.4,-21,2,240,23,30
73.5,-22,2,242,23,30
73.6,-21,2,241,23,30
73.7,-21,1,241,23,30
73.8,-22,2,240,23,30
73.9,-22,2,241,23,30
74,-21,1,242,23,30
74.1,-21,2,240,23,30
74.2,-21,1,240,23,30
74.3,-21,2,242,23,30
74.4,-22,2,240,23,30
74.5,-21,2,241,23,30
74.6,-21,2,239,23,30
74.7,-22,2,241,23,30
74.8,-22,2,242,23,30
74.9,-22,2,241,23,30
75,-21,2,240,23,30
75.1,-22,2,241,23,30
75.2,-22,2,241,23,30
75.3,-23,2,241,23,30
75.4,-22,2,240,23,30
75.5,-21,2,241,23,30
75.6,-21,1,240,23,30
75.7,-22,2,240,23,30
75.8,-21,1,240,23,30
75.9,-21,1,241,23,30
76,-22,1,241,23,30
76.1,-22,2,241,23,30
76.2,-22,2,241,23,30
76.3,-21,3,242,23,30
76.4,-22,3,242,23,30
76.5,-21,2,239,23,30
76.6,-21,1,242,23,30
76.7,-22,2,241,23,30
76.8,-22,2,242,23,30
76.9,-21,1,240,23,30
77,-21,1,241,23,30
77.1,-22,2,241,23,30
77.2,-23,2,242,23,30
77.3,-22,2,240,23,30
77.4,-22,2,241,23,30
77.5,-21,2,242,23,30
77.6,-22,1,241,23,30
77.7,-20,2,240,23,30
77.8,-22,1,241,23,30
77.9,-22,2,241,23,30
78,-22,2,240,23,30
78.1,-22,2,241,23,30
78.2,-22,2,241,23,30
78.3,-20,1,241,23,30
78.4,-21,2,240,23,30
78.5,-22,4,240,23,30
78.6,-22,2,241,23,30
78.7,-22,2,240,23,30
78.8,-21,2,241,23,30
78.9,-22,2,241,23,30
79,-21,2,242,23,30
79.1,-22,2,241,23,30
79.2,-22,1,241,23,30
79.3,-21,2,239,23,30
79.4,-23,1,241,23,30
79.5,-21,2,239,23,30
79.6,-21,2,242,23,30
79.7,-21,2,240,23,30
79.8,-22,1,241,23,30
79.9,-21,2,241,23,30
80,-21,2,241,23,30
80.1,-22,2,241,23,30
80.2,-21,2,242,23,30
80.3,-21,2,241,23,30
80.4,-21,2,240,23,30
80.5,-22,1,241,23,30
80.6,-21,2,242,23,30
80.7,-22,3,242,23,30
80.8,-21,2,240,23,30
80.9,-21,1,241,23,30
81,-21,2,241,23,30
81.1,-21,2,241,23,30
81.2,-21,2,240,23,30
81.3,-22,2,241,23,30
81.4,-21,2,241,23,30
81.5,-21,2,240,23,30
81.6,-22,1,242,23,30
81.7,-22,1,241,23,30
81.8,-22,2,241,23,30
81.9,-22,2,242,23,30
82,-22,2,242,23,30
82.1,-21,2,242,23,30
82.2,-22,2,241,23,30
82.3,-22,2,240,23,30
82.4,-21,2,240,23,30
82.5,-22,2,240,23,30
82.6,-21,1,240,23,30
82.7,-21,2,240,23,30
82.8,-21,2,241,23,30
82.9,-22,2,241,23,30
83,-21,2,242,23,30
83.1,-21,2,241,23,30
83.2,-22,2,241,23,30
83.3,-20,2,241,23,30
83.4,-20,1,240,23,30
83.5,-22,2,241,23,30
83.6,-21,2,242,23,30
83.7,-21,1,242,23,30
83.8,-22,2,240,23,30
83.9,-21,2,241,23,30
84,-21,2,241,23,30
84.1,-22,2,241,23,30
84.2,-21,2,240,23,30
84.3,-21,2,240,23,30
84.4,-22,3,241,23,30
84.5,-20,1,241,23,30
84.6,-22,1,242,23,30
84.7,-23,1,241,23,30
84.8,-21,3,241,23,30
84.9,-21,2,241,23,30
85,-21,1,241,23,30
85.1,-22,3,241,23,30
85.2,-20,2,241,23,30
85.3,-21,2,241,23,30
85.4,-21,2,240,23,30
85.5,-21,2,241,23,30
85.6,-22,2,241,23,30
85.7,-22,2,241,23,30
85.8,-21,2,242,23,30
85.9,-21,2,241,23,30
86,-22,2,241,23,30
86.1,-22,2,241,23,30
86.2,-22,2,241,23,30
86.3,-21,2,240,23,30
86.4,-22,2,241,23,30
86.5,-21,2,242,23,30
86.6,-22,2,241,23,30
86.7,-21,1,242,23,30
86.8,-21,2,242,23,30
86.9,-21,3,240,23,30
87,-22,2,242,23,30
87.1,-21,1,240,23,30
87.2,-21,1,241,23,30
87.3,-22,2,241,23,30
87.4,-21,2,240,23,30
87.5,-22,2,240,23,30
87.6,-21,2,242,23,30
87.7,-21,2,241,23,30
87.8,-21,2,240,23,30
87.9,-22,3,241,23,30
88,-21,2,241,23,30
88.1,-21,2,241,23,30
88.2,-22,2,241,23,30
88.3,-21,3,242,23,30
88.4,-21,3,240,23,30
88.5,-22,2,240,23,30
88.6,-21,3,242,23,30
88.7,-21,4,241,23,30
88.8,-25,0,241,23,30
88.9,-19,2,240,23,30
89,-25,4,239,23,30
89.1,-22,3,241,23,30
89.2,-23,2,241,23,30
89.3,-21,2,241,23,30
89.4,-22,2,240,23,30
89.5,-22,1,241,23,30
89.6,-21,2,240,23,30
89.7,-21,2,241,23,30
89.8,-21,3,241,23,30
89.9,-21,2,240,23,30
90,-21,1,241,23,30
90.1,-21,3,241,23,30
90.2,-21,1,240,23,30
90.3,-23,2,240,23,30
90.4,-21,2,242,23,30
90.5,-21,2,240,23,30
90.6,-22,2,241,23,30
90.7,-22,3,240,23,30
90.8,-21,2,242,23,30
90.9,-22,2,241,23,30
91,-21,1,241,23,30
91.1,-21,2,241,23,30
91.2,-23,3,240,23,30
91.3,-22,2,240,23,30
91.4,-22,3,240,23,30
91.5,-22,2,242,23,30
91.6,-22,2,240,23,30
91.7,-21,1,241,23,30
91.8,-21,3,240,23,30
91.9,-21,2,241,23,30
92,-22,2,240,23,30
92.1,-20,2,240,23,30
92.2,-22,3,240,23,30
92.3,-22,2,240,23,30
92.4,-21,2,241,23,30
92.5,-21,3,240,23,30
92.6,-22,2,241,23,30
92.7,-20,3,241,23,30
92.8,-21,3,240,23,30
92.9,-23,2,242,23,30
93,-22,2,240,23,30
93.1,-20,1,241,23,30
93.2,-22,2,241,23,30
93.3,-21,1,241,23,30
93.4,-23,3,242,23,30
93.5,-22,3,241,23,30
93.6,-21,1,240,23,30
93.7,-22,1,239,23,30
93.8,-21,2,241,23,30
93.9,-21,3,241,23,30
94,-21,2,240,23,30
