time,ACx,ACy,ACz,encoder1,encoder2
0.1,-3,11,272,143,153
0.2,-22,30,287,143,153
0.3,-9,28,228,143,153
0.4,-3,81,236,143,153
0.5,-11,88,252,143,153
0.6,-31,29,255,143,153
0.7,-24,78,224,143,153
0.8,-16,56,218,143,153
0.9,-19,35,204,143,153
1,-53,50,236,143,153
1.1,-30,37,308,143,153
1.2,-30,13,251,143,153
1.3,-35,-10,134,143,153
1.4,-44,-24,164,143,153
1.5,-17,-36,263,143,153
1.6,-34,-30,230,143,153
1.7,-35,-61,249,143,153
1.8,-19,-96,237,143,153
1.9,-14,-63,232,143,153
2,-40,-63,238,143,153
2.1,-27,-68,236,143,153
2.2,-30,-111,195,144,154
2.3,-13,-21,154,144,154
2.4,46,13,283,145,155
2.5,-1,11,130,145,155
2.6,23,4,356,145,155
2.7,-42,37,245,145,155
2.8,-21,35,241,146,156
2.9,-40,20,343,146,156
3,4,-1,21,146,156
3.1,-5,36,511,146,156
3.2,11,15,195,146,156
3.3,-8,20,181,146,156
3.4,-11,26,251,146,156
3.5,4,20,243,146,156
3.6,-28,20,222,146,156
3.7,-8,22,249,146,156
3.8,-18,22,239,146,156
3.9,-20,22,243,146,156
4,-17,23,241,146,156
4.1,-19,24,240,146,156
4.2,-19,7,240,146,156
4.3,-19,3,240,146,156
4.4,-19,4,241,146,156
4.5,-19,4,240,146,156
4.6,-19,5,240,146,156
4.7,-19,6,240,146,156
4.8,-26,5,235,146,156
4.9,-18,4,239,146,156
5,-21,5,240,146,156
5.1,-20,5,242,146,156
5.2,-19,5,240,146,156
5.3,-19,5,241,146,156
5.4,-19,6,240,146,156
5.5,-20,5,241,146,156
5.6,-15,2,223,146,156
5.7,-4,3,246,146,156
5.8,-30,53,249,146,156
5.9,-15,26,225,146,156
6,-28,22,259,146,156
6.1,-4,25,262,146,156
6.2,-5,35,227,146,156
6.3,-29,1,231,146,156
6.4,-21,59,159,147,157
6.5,-55,-12,279,147,157
6.6,-40,26,45,147,157
6.7,-11,-3,217,147,157
6.8,-57,19,319,147,157
6.9,67,46,286,149,159
7,-45,-6,375,149,159
7.1,11,-17,241,149,159
7.2,-16,2,271,149,159
7.3,-16,21,237,149,159
7.4,-1,-17,195,149,159
7.5,-14,-89,215,150,160
7.6,-53,-43,250,150,160
7.7,-25,-12,241,150,160
7.8,-20,-12,239,150,160
7.9,-20,-30,242,150,160
8,-29,-54,240,150,160
8.1,-18,-58,278,150,160
8.2,-19,-99,201,150,160
8.3,-28,-122,221,150,160
8.4,-32,-68,131,153,163
8.5,-42,62,65,153,163
8.6,-68,15,511,155,165
8.7,-5,5,392,156,166
8.8,-12,53,511,156,166
8.9,-23,23,139,156,166
9,-50,20,148,156,166
9.1,-99,3,277,156,166
9.2,-19,-9,191,156,166
9.3,-32,-12,246,156,166
9.4,-21,-4,239,156,166
9.5,-23,-6,228,156,166
9.6,-21,-7,243,156,166
