time,ACx,ACy,ACz,encoder1,encoder2
17.9,163,144,118,8,9
18,160,142,109,8,9
18.1,171,157,138,8,9
18.2,152,145,117,8,9
18.3,162,200,79,8,9
18.4,124,175,141,8,9
18.5,96,221,76,8,9
18.6,95,194,115,8,9
18.7,62,233,124,8,9
18.8,58,228,95,8,9
18.9,82,199,128,8,9
19,94,211,121,8,9
19.1,75,211,110,8,9
19.2,67,177,131,8,9
19.3,90,238,144,8,9
19.4,90,222,107,8,9
19.5,90,219,103,8,9
19.6,89,216,104,8,9
19.7,86,218,100,8,9
19.8,95,189,95,8,9
19.9,109,227,93,8,9
20,103,216,95,8,9
20.1,99,219,101,8,9
20.2,99,220,95,8,9
20.3,98,221,96,8,9
20.4,97,220,92,8,9
20.5,100,221,92,8,9
20.6,98,221,93,8,9
20.7,99,222,92,8,9
20.8,100,221,94,8,9
20.9,99,218,94,8,9
21,109,215,85,8,9
21.1,107,212,81,8,9
21.2,94,218,105,8,9
21.3,102,216,101,8,9
21.4,106,213,91,8,9
21.5,106,214,95,8,9
21.6,96,220,99,8,9
21.7,96,209,95,8,9
21.8,103,218,98,8,9
21.9,109,233,98,8,9
22,109,215,89,8,9
22.1,99,224,97,8,9
22.2,114,213,84,8,9
22.3,94,235,92,8,9
22.4,107,216,91,8,9
22.5,102,220,93,8,9
22.6,109,216,89,8,9
22.7,103,218,94,8,9
22.8,105,217,94,8,9
22.9,102,219,92,8,9
23,101,218,94,8,9
23.1,99,219,95,8,9
23.2,119,216,87,8,9
23.3,122,213,87,8,9
23.4,103,221,88,8,9
23.5,103,221,88,8,9
23.6,106,222,89,8,9
23.7,88,226,84,8,9
23.8,101,229,91,8,9
23.9,82,229,81,8,9
24,86,229,81,8,9
24.1,85,230,85,8,9
24.2,85,233,84,8,9
24.3,81,232,74,8,9
24.4,85,240,78,8,9
24.5,70,252,91,8,9
24.6,86,234,107,8,9
24.7,89,224,82,8,9
24.8,102,215,91,8,9
24.9,149,207,106,9,10
25,139,184,74,9,10
25.1,133,194,72,9,10
25.2,145,177,86,9,10
25.3,157,176,110,9,10
25.4,168,198,112,10,11
25.5,183,156,93,10,11
25.6,186,147,104,10,11
25.7,193,137,103,10,11
25.8,192,142,94,10,11
25.9,184,142,99,10,11
26,190,137,96,10,11
26.1,194,132,106,10,11
26.2,187,125,102,10,11
26.3,195,113,98,10,11
26.4,198,116,89,10,11
26.5,201,93,89,10,11
26.6,221,88,75,10,11
26.7,203,68,81,10,11
26.8,238,65,54,10,11
26.9,236,64,63,10,11
27,238,60,67,10,11
27.1,236,41,66,10,11
27.2,237,60,57,10,11
27.3,217,48,95,10,11
27.4,226,38,102,10,11
27.5,185,52,113,10,11
27.6,245,-9,99,10,11
27.7,212,-5,101,10,11
27.8,225,0,102,10,11
27.9,217,9,152,10,11
28,227,-10,93,10,11
28.1,231,-10,98,10,11
28.2,229,-9,94,10,11
28.3,242,-12,90,10,11
28.4,232,-24,93,10,11
28.5,231,21,97,10,11
28.6,230,-2,95,10,11
28.7,231,32,114,10,11
28.8,229,-31,104,10,11
28.9,235,-12,82,10,11
29,206,-55,64,10,11
29.1,239,-16,118,10,11
29.2,228,-22,87,10,11
29.3,240,-29,82,10,11
29.4,222,-42,89,10,11
29.5,224,-45,91,10,11
29.6,229,-55,102,10,11
29.7,222,-52,97,10,11
29.8,218,-81,95,10,11
29.9,213,-83,93,10,11
30,222,-68,94,10,11
30.1,215,-68,92,10,11
30.2,218,-65,88,10,11
30.3,219,-69,87,10,11
30.4,219,-72,89,10,11
30.5,226,-94,60,10,11
30.6,225,-88,69,10,11
30.7,222,-80,69,10,11
30.8,224,-84,77,10,11
30.9,219,-88,69,10,11
31,221,-81,73,10,11
31.1,218,-84,87,10,11
31.2,209,-73,88,10,11
31.3,210,-90,108,10,11
31.4,197,-104,110,10,11
31.5,186,-99,112,10,11
31.6,174,-115,123,10,11
31.7,180,-117,128,10,11
31.8,179,-116,119,10,11
31.9,177,-120,126,10,11
32,171,-122,128,10,11
32.1,166,-125,127,10,11
32.2,162,-130,129,10,11
32.3,161,-136,126,10,11
32.4,158,-137,124,10,11
32.5,162,-134,125,10,11
32.6,163,-136,124,10,11
32.7,164,-131,123,10,11
32.8,165,-133,124,10,11
32.9,166,-133,124,10,11
33,168,-132,124,10,11
33.1,166,-131,123,10,11
33.2,167,-130,123,10,11
33.3,168,-130,123,10,11
33.4,169,-130,124,10,11
33.5,169,-129,124,10,11
33.6,169,-127,125,10,11
33.7,176,-126,124,10,11
33.8,177,-124,122,10,11
33.9,184,-117,121,10,11
34,181,-106,131,10,11
34.1,190,-112,118,10,11
34.2,184,-111,133,10,11
34.3,184,-105,126,10,11
34.4,180,-106,127,10,11
34.5,183,-128,125,10,11
34.6,197,-88,110,10,11
34.7,198,-81,96,10,11
34.8,215,-44,113,10,11
34.9,213,-63,118,10,11
35,213,-53,110,10,11
35.1,213,-50,116,10,11
35.2,222,-39,109,10,11
35.3,217,-30,105,10,11
35.4,223,-35,112,10,11
35.5,219,-32,119,10,11
35.6,216,-40,117,10,11
35.7,216,-50,115,10,11
35.8,215,-42,118,10,11
35.9,214,-42,109,10,11
36,218,-40,116,10,11
36.1,213,-38,114,10,11
36.2,217,-40,115,10,11
36.3,217,-37,115,10,11
36.4,215,-39,116,10,11
36.5,216,-33,116,10,11
36.6,216,-31,117,10,11
36.7,217,-34,118,10,11
36.8,216,-34,118,10,11
36.9,215,-36,115,10,11
37,222,-32,119,10,11
37.1,223,-42,120,10,11
37.2,214,-38,114,10,11
37.3,216,-37,114,10,11
37.4,215,-37,115,10,11
37.5,217,-38,118,10,11
37.6,216,-38,117,10,11
37.7,215,-38,117,10,11
37.8,215,-36,117,10,11
37.9,214,-38,118,10,11
38,215,-35,119,10,11
38.1,215,-36,117,10,11
38.2,215,-35,118,10,11
38.3,215,-37,117,10,11
38.4,216,-35,116,10,11
38.5,216,-36,117,10,11
38.6,216,-36,116,10,11
38.7,215,-37,117,10,11
38.8,217,-36,116,10,11
38.9,216,-38,116,10,11
39,224,-38,107,10,11
39.1,216,-39,117,10,11
39.2,216,-40,115,10,11
39.3,216,-41,118,10,11
39.4,214,-38,119,10,11
39.5,214,-39,116,10,11
39.6,215,-39,117,10,11
39.7,215,-39,116,10,11
39.8,216,-39,117,10,11
39.9,216,-36,119,10,11
40,214,-40,115,10,11
40.1,214,-48,116,10,11
40.2,213,-43,111,10,11
40.3,217,-43,117,10,11
40.4,219,-45,113,10,11
40.5,225,-40,104,10,11
40.6,227,-19,95,10,11
40.7,228,-34,101,10,11
40.8,219,-35,97,10,11
40.9,228,-50,93,10,11
41,222,-39,97,10,11
41.1,221,-45,97,10,11
41.2,225,-57,94,10,11
41.3,230,-35,85,10,11
41.4,231,-37,84,10,11
41.5,233,-36,96,10,11
41.6,219,-56,93,10,11
41.7,204,-74,116,10,11
41.8,199,-92,104,10,11
41.9,199,-93,127,10,11
42,185,-95,115,10,11
42.1,183,-106,129,10,11
42.2,176,-112,131,10,11
42.3,174,-118,134,10,11
42.4,161,-117,131,10,11
42.5,185,-105,138,10,11
42.6,173,-114,136,10,11
42.7,171,-130,125,10,11
42.8,191,-102,137,10,11
42.9,192,-92,131,10,11
43,201,-88,110,10,11
43.1,213,-63,92,10,11
43.2,226,-38,95,10,11
43.3,228,-37,84,10,11
43.4,223,-53,90,10,11
43.5,235,-46,80,10,11
43.6,219,-56,87,10,11
43.7,233,-40,85,10,11
43.8,226,-47,79,10,11
43.9,237,-27,80,10,11
44,235,-39,84,10,11
44.1,231,-29,88,10,11
44.2,234,-37,84,10,11
44.3,227,-43,86,10,11
44.4,234,-41,85,10,11
44.5,231,-44,89,10,11
44.6,224,-40,88,10,11
44.7,227,-46,83,10,11
44.8,235,-41,82,10,11
44.9,228,-49,83,10,11
45,230,-43,84,10,11
45.1,231,-49,81,10,11
45.2,228,-53,82,10,11
45.3,237,-34,88,10,11
45.4,224,-47,80,10,11
45.5,225,-48,81,10,11
45.6,227,-39,86,10,11
45.7,233,-39,92,10,11
45.8,239,-40,90,10,11
45.9,222,-42,86,10,11
46,227,-38,92,10,11
46.1,230,-37,91,10,11
46.2,261,-47,58,10,11
46.3,227,-33,86,10,11
46.4,233,-42,91,10,11
46.5,229,-39,86,10,11
46.6,232,-38,92,10,11
46.7,229,-46,87,10,11
46.8,229,-48,91,10,11
46.9,231,-40,91,10,11
47,227,-41,94,10,11
47.1,225,-52,87,10,11
47.2,224,-74,78,10,11
47.3,232,-44,86,10,11
47.4,223,-69,84,10,11
47.5,225,-42,81,10,11
47.6,233,-18,81,10,11
47.7,232,-57,76,10,11
47.8,222,-32,104,10,11
47.9,222,-15,94,10,11
48,226,-25,108,10,11
48.1,228,-12,111,10,11
48.2,210,67,109,10,11
48.3,221,17,93,10,11
48.4,236,-29,95,10,11
48.5,229,-22,87,10,11
48.6,230,-30,80,10,11
48.7,237,-34,80,10,11
48.8,257,-39,57,10,11
48.9,234,-38,61,10,11
49,243,-17,80,10,11
49.1,240,-17,77,10,11
49.2,240,-34,86,10,11
49.3,238,-39,65,10,11
49.4,238,-40,69,10,11
49.5,240,-39,71,10,11
49.6,242,-26,82,10,11
49.7,236,-19,70,10,11
49.8,240,-37,66,10,11
49.9,240,-42,70,10,11
50,234,-34,77,10,11
50.1,241,-43,67,10,11
50.2,236,-41,73,10,11
50.3,238,-44,77,10,11
50.4,231,-13,77,10,11
50.5,234,-46,69,10,11
50.6,239,-43,79,10,11
50.7,239,-26,78,10,11
50.8,239,-26,74,10,11
50.9,240,-35,68,10,11
51,240,-25,71,10,11
51.1,238,-33,64,10,11
51.2,241,-6,70,10,11
51.3,239,-20,73,10,11
51.4,235,-35,79,10,11
51.5,225,-14,90,10,11
51.6,231,-27,75,10,11
51.7,266,-130,75,10,11
51.8,263,-59,90,10,11
51.9,206,-45,104,10,11
52,200,-33,117,10,11
52.1,221,43,60,10,11
52.2,249,-3,83,10,11
52.3,245,-21,73,10,11
52.4,230,-13,94,10,11
52.5,234,-22,87,10,11
52.6,234,-14,89,10,11
52.7,226,-25,92,10,11
52.8,219,-36,107,10,11
52.9,219,-61,126,10,11
53,223,-79,91,10,11
53.1,206,-11,116,10,11
53.2,210,-26,80,10,11
53.3,212,-44,83,10,11
53.4,280,-88,186,10,11
53.5,216,-11,68,10,11
53.6,218,-47,92,10,11
53.7,231,-13,94,10,11
53.8,226,-21,77,10,11
53.9,232,-7,76,10,11
54,232,-31,91,10,11
54.1,238,-30,92,10,11
54.2,246,-65,94,10,11
54.3,255,-66,93,10,11
54.4,229,-12,93,10,11
54.5,192,-14,82,10,11
54.6,183,-52,91,10,11
54.7,263,-75,97,10,11
54.8,220,-35,71,10,11
54.9,244,-55,71,10,11
55,255,-50,50,10,11
55.1,238,-36,63,10,11
55.2,244,-42,56,10,11
55.3,242,-36,53,10,11
55.4,242,-38,56,10,11
55.5,244,-35,54,10,11
55.6,242,-51,60,10,11
55.7,246,-50,55,10,11
55.8,196,-69,73,10,11
55.9,200,13,136,10,11
56,227,15,96,10,11
56.1,230,-8,93,10,11
56.2,230,-6,96,10,11
56.3,230,2,97,10,11
56.4,235,-6,94,10,11
56.5,228,-6,95,10,11
56.6,237,-15,85,10,11
56.7,235,-20,84,10,11
56.8,246,5,185,10,11
56.9,221,38,85,10,11
57,200,18,105,10,11
57.1,208,-2,92,10,11
57.2,227,-9,113,10,11
57.3,222,-9,110,10,11
57.4,222,2,110,10,11
57.5,220,-3,111,10,11
57.6,221,-1,110,10,11
57.7,224,-12,114,10,11
57.8,215,-8,87,10,11
57.9,227,-6,118,10,11
58,221,-2,109,10,11
58.1,222,-1,113,10,11
58.2,225,-6,117,10,11
58.3,222,-4,112,10,11
58.4,222,-7,113,10,11
58.5,223,-9,110,10,11
58.6,222,-1,115,10,11
58.7,227,-9,128,10,11
58.8,220,-7,112,10,11
58.9,219,-7,109,10,11
59,221,-8,115,10,11
59.1,221,-6,116,10,11
59.2,218,-5,110,10,11
59.3,221,-3,114,10,11
59.4,220,-15,103,10,11
59.5,228,-13,115,10,11
59.6,221,-14,102,10,11
59.7,216,-13,96,10,11
59.8,236,-5,136,10,11
59.9,223,-11,105,10,11
60,222,-7,114,10,11
60.1,223,-12,111,10,11
60.2,220,-14,117,10,11
60.3,212,21,84,10,11
60.4,219,-8,114,10,11
60.5,215,-19,106,10,11
60.6,226,-27,107,10,11
60.7,216,-7,116,10,11
60.8,235,-14,123,10,11
60.9,226,-21,122,10,11
61,211,8,107,10,11
61.1,220,-14,97,10,11
61.2,216,-27,80,10,11
61.3,193,-30,91,10,11
61.4,236,-45,121,10,11
61.5,217,-36,89,10,11
61.6,221,-59,83,10,11
61.7,223,-44,81,10,11
61.8,230,-42,93,10,11
61.9,228,-46,89,10,11
62,221,-48,102,10,11
62.1,372,33,-44,10,11
62.2,234,1,77,10,11
62.3,234,0,85,10,11
62.4,235,-5,83,10,11
62.5,235,0,86,10,11
62.6,235,-6,85,10,11
62.7,236,-3,87,10,11
62.8,235,-3,85,10,11
62.9,234,-4,85,10,11
63,235,-2,85,10,11
63.1,235,-5,86,10,11
63.2,236,-5,85,10,11
63.3,235,-3,85,10,11
63.4,236,-4,86,10,11
63.5,235,-3,86,10,11
63.6,236,-4,87,10,11
63.7,236,-5,85,10,11
63.8,234,-4,87,10,11
63.9,235,-4,86,10,11
64,235,-4,86,10,11
64.1,236,-4,87,10,11
64.2,235,-3,87,10,11
64.3,234,-2,86,10,11
64.4,236,-4,86,10,11
64.5,236,-4,85,10,11
64.6,235,-4,85,10,11
64.7,236,-3,84,10,11
64.8,235,-2,87,10,11
64.9,235,-3,86,10,11
65,235,-1,88,10,11
65.1,239,-5,82,10,11
65.2,236,-9,83,10,11
65.3,245,48,77,10,11
65.4,223,-47,66,10,11
65.5,224,18,95,10,11
65.6,231,-23,70,10,11
65.7,227,-23,81,10,11
65.8,237,-18,80,10,11
65.9,232,-12,67,10,11
66,242,-17,78,10,11
66.1,240,-2,78,10,11
66.2,241,-19,76,10,11
66.3,235,-12,76,10,11
66.4,237,-13,75,10,11
66.5,239,-10,76,10,11
66.6,237,-14,76,10,11
66.7,240,-11,74,10,11
66.8,232,-32,70,10,11
66.9,241,-31,75,10,11
67,238,7,75,10,11
67.1,246,-13,75,10,11
67.2,227,-40,64,10,11
67.3,245,-30,73,10,11
67.4,233,-23,69,10,11
67.5,233,-38,61,10,11
67.6,241,-42,66,10,11
67.7,241,-19,77,10,11
67.8,236,-23,73,10,11
67.9,242,-16,77,10,11
68,238,-17,77,10,11
68.1,233,-10,76,10,11
68.2,237,-16,71,10,11
68.3,240,-11,72,10,11
68.4,239,-16,73,10,11
68.5,238,-19,76,10,11
68.6,239,-19,74,10,11
68.7,240,-11,80,10,11
68.8,248,-36,71,10,11
68.9,239,-17,74,10,11
69,250,-37,76,10,11
69.1,253,-23,77,10,11
69.2,249,34,61,10,11
69.3,237,-17,66,10,11
69.4,230,-16,79,10,11
69.5,253,-37,68,10,11
69.6,236,-4,84,10,11
69.7,233,-13,59,10,11
69.8,223,-84,78,10,11
69.9,246,3,79,10,11
70,254,47,51,10,11
70.1,227,-70,89,10,11
70.2,229,-73,87,10,11
70.3,233,-8,62,10,11
70.4,244,22,80,10,11
70.5,237,11,76,10,11
70.6,246,1,76,10,11
70.7,241,-5,76,10,11
70.8,240,6,70,10,11
70.9,239,11,70,10,11
71,241,7,70,10,11
71.1,237,4,77,10,11
71.2,238,9,68,10,11
71.3,239,-5,76,10,11
71.4,238,-5,72,10,11
71.5,243,-10,75,10,11
71.6,238,-8,71,10,11
71.7,239,-9,75,10,11
71.8,237,-16,76,10,11
71.9,235,-12,76,10,11
72,239,-12,75,10,11
72.1,239,-19,80,10,11
72.2,236,-31,81,10,11
72.3,233,-39,80,10,11
72.4,234,-36,87,10,11
72.5,233,-30,87,10,11
72.6,232,-29,86,10,11
72.7,235,-30,81,10,11
72.8,235,-30,82,10,11
72.9,234,-31,81,10,11
73,233,-30,82,10,11
73.1,233,-29,81,10,11
73.2,232,-31,82,10,11
73.3,234,-30,81,10,11
73.4,235,-30,82,10,11
73.5,234,-30,83,10,11
73.6,234,-28,83,10,11
73.7,233,-29,83,10,11
73.8,235,-30,84,10,11
73.9,234,-29,83,10,11
74,233,-29,82,10,11
74.1,235,-29,82,10,11
74.2,234,-28,82,10,11
74.3,235,-30,83,10,11
74.4,234,-27,84,10,11
74.5,234,-28,83,10,11
74.6,234,-29,83,10,11
74.7,233,-27,83,10,11
74.8,232,-28,82,10,11
74.9,233,-28,82,10,11
75,234,-28,83,10,11
75.1,235,-29,83,10,11
75.2,234,-29,84,10,11
75.3,234,-29,82,10,11
75.4,234,-29,83,10,11
75.5,233,-28,82,10,11
75.6,233,-28,82,10,11
75.7,234,-29,82,10,11
75.8,234,-28,82,10,11
75.9,233,-28,84,10,11
76,233,-29,83,10,11
76.1,233,-28,83,10,11
76.2,234,-28,84,10,11
76.3,235,-29,85,10,11
76.4,234,-26,87,10,11
76.5,231,-25,81,10,11
76.6,229,-42,76,10,11
76.7,231,-31,84,10,11
76.8,229,-36,81,10,11
76.9,242,-28,81,10,11
77,234,-32,81,10,11
77.1,236,-23,83,10,11
77.2,233,-27,85,10,11
77.3,239,-29,82,10,11
77.4,235,-31,80,10,11
77.5,235,-31,86,10,11
77.6,234,-29,84,10,11
77.7,234,-31,82,10,11
77.8,234,-28,84,10,11
77.9,230,-26,86,10,11
78,235,-24,84,10,11
78.1,234,-24,85,10,11
78.2,233,-24,86,10,11
78.3,235,-23,87,10,11
78.4,233,-25,85,10,11
78.5,234,-24,87,10,11
78.6,234,-24,86,10,11
78.7,234,-23,85,10,11
78.8,232,-23,86,10,11
78.9,233,-23,86,10,11
79,231,-28,88,10,11
79.1,235,-25,81,10,11
79.2,232,-21,83,10,11
79.3,234,-20,88,10,11
79.4,233,-17,87,10,11
79.5,227,-17,87,10,11
79.6,241,-27,95,10,11
79.7,232,-21,88,10,11
79.8,226,-23,98,10,11
79.9,237,-27,95,10,11
80,239,-16,94,10,11
80.1,233,-26,104,10,11
80.2,219,-35,98,10,11
80.3,228,-40,103,10,11
80.4,217,-34,94,10,11
80.5,223,-33,90,10,11
80.6,233,-75,83,10,11
80.7,232,-62,67,10,11
80.8,236,-53,76,10,11
80.9,234,-54,70,10,11
81,236,-55,69,10,11
81.1,237,-48,71,10,11
81.2,240,-42,75,10,11
81.3,233,-40,96,10,11
81.4,232,-41,69,10,11
81.5,228,-43,84,10,11
81.6,233,-39,87,10,11
81.7,232,-48,86,10,11
81.8,231,-42,87,10,11
81.9,224,-42,90,10,11
82,234,-41,86,10,11
82.1,230,-43,87,10,11
82.2,227,-41,88,10,11
82.3,229,-39,91,10,11
82.4,229,-40,93,10,11
82.5,229,-40,93,10,11
82.6,228,-39,95,10,11
82.7,234,-44,91,10,11
82.8,220,-39,97,10,11
82.9,225,-42,95,10,11
83,225,-45,97,10,11
83.1,225,-44,96,10,11
83.2,231,-48,91,10,11
83.3,227,-48,93,10,11
83.4,227,-47,89,10,11
83.5,225,-49,90,10,11
83.6,227,-49,91,10,11
83.7,225,-48,92,10,11
83.8,230,-46,97,10,11
83.9,228,-49,92,10,11
84,228,-46,92,10,11
84.1,222,-54,86,10,11
84.2,228,-58,86,10,11
84.3,226,-44,93,10,11
84.4,230,-44,94,10,11
84.5,227,-44,91,10,11
84.6,227,-43,92,10,11
84.7,226,-44,90,10,11
84.8,226,-40,91,10,11
84.9,229,-39,95,10,11
85,228,-39,93,10,11
85.1,228,-39,93,10,11
85.2,226,-39,92,10,11
85.3,228,-42,94,10,11
85.4,227,-40,93,10,11
85.5,226,-38,92,10,11
85.6,228,-41,91,10,11
85.7,230,-40,93,10,11
85.8,227,-42,90,10,11
85.9,228,-40,92,10,11
86,229,-42,90,10,11
86.1,227,-40,88,10,11
86.2,229,-42,91,10,11
86.3,228,-41,91,10,11
86.4,231,-39,91,10,11
86.5,228,-42,90,10,11
86.6,227,-40,90,10,11
86.7,230,-41,93,10,11
86.8,228,-40,90,10,11
86.9,230,-41,88,10,11
87,229,-41,89,10,11
87.1,228,-41,89,10,11
87.2,229,-43,91,10,11
87.3,229,-39,93,10,11
87.4,228,-41,88,10,11
87.5,229,-41,91,10,11
87.6,228,-42,91,10,11
87.7,228,-40,90,10,11
87.8,229,-41,89,10,11
87.9,228,-42,90,10,11
88,231,-42,91,10,11
88.1,230,-42,87,10,11
88.2,229,-38,87,10,11
88.3,231,-39,88,10,11
88.4,233,-39,84,10,11
88.5,230,-36,85,10,11
88.6,232,-36,84,10,11
88.7,233,-34,83,10,11
88.8,234,-30,80,10,11
88.9,235,-25,80,10,11
89,236,-24,78,10,11
89.1,236,-25,76,10,11
89.2,237,-27,78,10,11
89.3,238,-21,78,10,11
89.4,236,-21,77,10,11
89.5,235,-20,77,10,11
89.6,239,-23,78,10,11
89.7,236,-21,78,10,11
89.8,237,-19,76,10,11
89.9,235,-21,79,10,11
90,238,-19,78,10,11
90.1,236,-17,77,10,11
90.2,240,-17,75,10,11
90.3,236,-14,73,10,11
90.4,242,-19,76,10,11
90.5,236,-15,70,10,11
90.6,232,9,64,10,11
90.7,228,-16,81,10,11
90.8,238,-14,76,10,11
90.9,238,-14,74,10,11
91,238,-10,71,10,11
91.1,241,-12,69,10,11
91.2,236,-14,71,10,11
91.3,240,-12,70,10,11
91.4,242,-11,65,10,11
91.5,238,-16,71,10,11
91.6,246,-15,70,10,11
91.7,242,-11,70,10,11
91.8,241,-13,69,10,11
91.9,240,-14,69,10,11
92,241,-12,68,10,11
92.1,242,-16,68,10,11
92.2,242,-15,69,10,11
92.3,242,-14,68,10,11
92.4,239,-15,70,10,11
92.5,242,-16,68,10,11
92.6,241,-18,69,10,11
92.7,241,-15,68,10,11
92.8,242,-19,68,10,11
92.9,242,-19,69,10,11
93,242,-17,65,10,11
93.1,241,-15,66,10,11
93.2,240,-17,65,10,11
93.3,243,-17,68,10,11
93.4,244,-16,69,10,11
93.5,243,-18,68,10,11
93.6,240,-18,66,10,11
93.7,240,-15,66,10,11
93.8,242,-19,67,10,11
93.9,241,-20,66,10,11
94,243,-17,67,10,11
94.1,246,-17,62,10,11
94.2,239,-37,58,10,11
94.3,243,-6,65,10,11
94.4,245,9,82,10,11
94.5,246,-18,68,10,11
94.6,238,-29,52,10,11
94.7,248,-5,81,10,11
94.8,244,-12,63,10,11
94.9,256,-21,55,10,11
95,250,45,75,10,11
95.1,255,0,64,10,11
95.2,242,3,63,10,11
95.3,245,1,60,10,11
95.4,254,1,55,10,11
95.5,247,-1,58,10,11
95.6,262,7,56,10,11
95.7,245,1,49,10,11
95.8,250,4,47,10,11
