time,ACx,ACy,ACz,encoder1,encoder2
0.1,-39,41,246,100,120
0.2,-46,47,240,100,120
0.3,-42,32,240,100,120
0.4,-40,41,249,100,120
0.5,-56,72,227,100,120
0.6,-70,22,269,100,120
0.7,10,95,191,102,120
0.8,-25,66,259,102,121
0.9,4,7,216,102,121
1,15,9,287,103,122
1.1,6,-79,269,103,122
1.2,-4,-101,233,104,122
1.3,-21,-49,245,104,122
1.4,-26,-39,231,104,123
1.5,-23,-29,232,104,123
1.6,-17,7,233,104,123
1.7,-18,3,241,104,123
1.8,-19,3,237,104,123
1.9,-22,1,239,104,123
2,5,25,225,104,123
2.1,-17,-57,240,104,123
2.2,10,9,246,104,123
2.3,8,-11,240,104,123
2.4,48,-9,193,104,125
2.5,8,-28,265,104,125
2.6,-14,-6,248,104,125
2.7,-29,21,289,104,125
2.8,-9,0,260,105,125
2.9,11,15,255,105,125
3,29,5,247,105,125
3.1,32,-8,260,105,125
3.2,-21,-24,238,105,125
3.3,-21,-83,232,105,125
3.4,-39,-69,214,105,125
3.5,-8,-68,217,105,125
3.6,-59,-69,194,105,125
3.7,-64,-66,206,105,125
3.8,-76,-33,190,105,125
3.9,-62,-67,237,105,125
4,-78,-58,228,105,125
4.1,-88,-59,227,105,125
4.2,-98,-51,225,105,125
4.3,-127,-52,224,105,125
4.4,-105,-126,197,105,125
4.5,-116,-99,164,105,125
4.6,-120,-149,136,105,125
4.7,-122,-137,129,105,125
4.8,-118,-134,156,105,125
4.9,-119,-146,164,105,125
5,-112,-150,165,105,125
5.1,-106,-132,174,105,125
5.2,-143,-125,178,105,125
5.3,-142,-85,167,105,125
5.4,-160,-107,193,105,125
5.5,-161,-126,186,105,125
5.6,-128,-126,201,105,125
5.7,-141,-118,169,105,125
5.8,-145,-127,136,105,125
5.9,-161,-131,136,105,125
6,-151,-126,108,105,125
6.1,-270,-136,195,105,125
6.2,-138,-101,106,105,125
6.3,-236,-64,80,105,125
6.4,-222,-77,148,105,125
6.5,-231,-67,156,105,125
6.6,-172,-84,175,105,125
