time,ACx,ACy,ACz,encoder1,encoder2
0.1,-60,-188,108,18,26
0.2,-59,-199,111,18,26
0.3,4,-185,100,18,26
0.4,-50,-202,174,18,26
0.5,-60,-193,155,18,26
0.6,-31,-186,173,18,26
0.7,-42,-129,141,18,26
0.8,-155,-146,204,18,26
0.9,-88,-114,209,18,26
1,-87,-99,188,18,26
1.1,-81,-66,179,18,26
1.2,-71,-74,222,18,26
1.3,-92,-7,276,18,26
1.4,-30,36,338,18,26
1.5,26,54,230,18,26
1.6,2,48,213,18,26
1.7,-33,41,169,18,26
1.8,-65,65,211,18,26
1.9,-49,123,228,18,26
2,-95,238,184,18,26
2.1,-69,246,158,18,26
2.2,-64,219,161,18,26
2.3,-20,174,163,18,26
2.4,-58,212,136,18,26
2.5,-71,231,183,18,26
2.6,-26,132,194,18,26
2.7,-43,123,166,18,26
2.8,-67,240,241,18,26
2.9,-125,157,195,18,26
3,-31,142,148,18,26
3.1,-51,123,176,18,26
3.2,0,140,236,18,26
3.3,78,142,257,18,26
3.4,-75,188,225,18,26
3.5,-18,164,152,18,26
3.6,1,135,257,18,26
3.7,-60,5,203,18,26
3.8,-116,105,257,18,26
3.9,-35,38,228,18,26
4,-2,7,181,19,27
4.1,56,1,194,19,27
4.2,12,-32,244,19,27
4.3,-89,24,229,19,27
4.4,5,63,258,19,27
4.5,-44,57,193,19,27
4.6,-100,98,241,19,27
4.7,-89,31,288,19,27
4.8,-120,0,248,19,27
4.9,-79,9,221,19,27
5,-87,6,254,19,27
5.1,-72,50,226,19,27
5.2,-62,44,185,19,27
5.3,-70,35,264,19,27
5.4,-224,-123,177,19,27
5.5,-50,15,229,19,27
5.6,13,-25,280,19,27
5.7,-105,9,218,19,27
5.8,-114,12,259,19,27
5.9,-162,11,266,19,27
6,-34,88,172,19,27
6.1,-99,79,240,19,27
6.2,-115,24,230,19,27
6.3,-97,65,205,19,27
6.4,-129,28,171,19,27
6.5,-39,53,283,19,27
6.6,-4,19,223,19,27
6.7,-102,-22,243,19,27
6.8,-86,48,269,19,27
6.9,-41,17,224,19,27
7,-15,6,226,19,27
7.1,-23,-7,222,19,27
7.2,-56,3,250,19,27
7.3,-55,-4,242,19,27
7.4,-60,-2,241,19,27
7.5,-49,6,231,19,27
7.6,-62,12,238,19,27
7.7,-69,9,228,19,27
7.8,-70,5,240,19,27
7.9,-62,17,223,19,27
8,-81,11,243,19,27
8.1,-94,25,223,19,27
8.2,-70,17,239,19,27
8.3,-67,14,221,19,27
8.4,-83,13,246,19,27
8.5,-72,13,219,19,27
8.6,-77,9,237,19,27
8.7,-71,9,235,19,27
8.8,-77,7,230,19,27
8.9,-83,16,236,19,27
9,-66,4,229,19,27
9.1,-15,5,273,19,27
9.2,33,16,294,19,27
9.3,-14,13,262,19,27
9.4,-3,15,253,19,27
9.5,-45,9,228,19,27
9.6,-57,-15,173,19,27
9.7,63,9,189,19,27
9.8,4,61,304,19,27
9.9,-8,5,261,19,27
10,-10,-37,155,19,27
10.1,50,-24,186,19,27
10.2,27,18,314,19,27
10.3,51,-50,266,19,27
10.4,-45,-108,245,19,27
10.5,-76,-26,272,19,27
10.6,-58,-8,323,20,29
10.7,-48,-20,333,20,29
10.8,-6,36,249,20,29
10.9,58,-12,167,20,29
11,38,-51,84,20,29
11.1,-14,-40,212,20,29
11.2,-93,-69,267,21,30
11.3,61,4,281,21,30
11.4,-21,22,209,21,30
11.5,-54,14,242,21,30
11.6,-37,39,214,21,30
11.7,-7,4,251,21,30
11.8,-15,54,237,23,32
11.9,-15,16,217,23,32
12,-21,5,250,23,32
12.1,-12,1,243,23,32
12.2,-21,2,242,23,32
12.3,-16,1,236,23,32
12.4,-16,-1,248,23,32
12.5,-18,2,240,23,32
12.6,-19,4,242,23,32
12.7,-18,10,242,23,32
12.8,-19,7,242,23,32
12.9,-18,8,241,23,32
13,-19,8,241,23,32
13.1,-17,7,240,23,32
13.2,-19,8,242,23,32
13.3,-19,8,242,23,32
13.4,-18,7,241,23,32
13.5,-18,8,241,23,32
13.6,-19,8,242,23,32
13.7,-19,8,242,23,32
13.8,-19,8,241,23,32
13.9,-18,8,242,23,32
14,-18,8,241,23,32
14.1,-18,9,242,23,32
14.2,-19,9,242,23,32
